date,PGTM,station,PRCP,SNOW,SNWD,TMAX,TMIN,WT03,WT16,WT01,WT08,WT02,TSUN,AWND,FMTM,WDF2,WDF5,WSF2,WSF5,WT13,TAVG,WT07,WT05
2005-12-23T00:00:00,,GHCND:USW00012839,0.0,,,74.0,54.0,,,,,,,7.4,1307.0,330.0,350.0,13.0,17.0,,,,
2005-12-24T00:00:00,,GHCND:USW00012839,0.0,,,79.0,60.0,,,,,,,5.1,1458.0,150.0,180.0,15.0,21.9,,,,
2005-12-25T00:00:00,,GHCND:USW00012839,0.06,,,79.0,63.0,,1.0,1.0,,,,9.2,1629.0,230.0,250.0,21.0,25.9,1.0,,,
2005-12-26T00:00:00,,GHCND:USW00012839,0.0,,,71.0,56.0,,,,,,,8.3,1403.0,290.0,290.0,17.0,23.0,,,,
2005-12-27T00:00:00,,GHCND:USW00012839,0.0,,,69.0,50.0,,,,,,,4.7,338.0,310.0,310.0,12.1,15.0,,,,
2005-12-28T00:00:00,,GHCND:USW00012839,0.0,,,75.0,53.0,,,,,,,5.6,1414.0,160.0,180.0,13.0,16.1,,,,
2005-12-29T00:00:00,,GHCND:USW00012839,0.0,,,80.0,56.0,,,,,,,10.3,1337.0,240.0,240.0,23.0,29.1,,,,
2005-12-30T00:00:00,,GHCND:USW00012839,0.0,,,78.0,61.0,,,,,,,4.7,1742.0,100.0,120.0,12.1,15.0,,,,
2006-10-01T00:00:00,1445.0,GHCND:USW00012839,0.05,,,89.0,77.0,,1.0,,,,,8.3,1258.0,80.0,80.0,17.0,23.0,,,,
2006-10-02T00:00:00,1554.0,GHCND:USW00012839,0.0,,,90.0,78.0,,1.0,,,,,10.7,1554.0,80.0,80.0,21.9,25.9,,,,
2006-10-03T00:00:00,1410.0,GHCND:USW00012839,0.0,,,90.0,79.0,,,,,,,13.4,1245.0,90.0,50.0,23.0,28.0,,,,
2006-10-04T00:00:00,1010.0,GHCND:USW00012839,0.05,,,89.0,76.0,,1.0,,,,,11.6,1032.0,70.0,70.0,21.9,28.0,,,,
2006-10-05T00:00:00,1126.0,GHCND:USW00012839,0.38,,,88.0,75.0,,1.0,1.0,,,,10.5,2208.0,80.0,60.0,21.9,25.1,1.0,,,
2006-10-06T00:00:00,951.0,GHCND:USW00012839,0.0,,,87.0,76.0,,1.0,,,,,6.7,1635.0,90.0,50.0,14.1,17.9,,,,
2006-10-07T00:00:00,1426.0,GHCND:USW00012839,0.0,,,89.0,74.0,,,,,,,3.8,1422.0,110.0,130.0,13.0,16.1,,,,
2006-10-08T00:00:00,1646.0,GHCND:USW00012839,0.0,,,90.0,72.0,,,,,,,4.0,1647.0,130.0,130.0,13.0,17.0,,,,
2006-10-09T00:00:00,1647.0,GHCND:USW00012839,0.0,,,88.0,76.0,,1.0,,,,,4.7,1648.0,300.0,310.0,12.1,14.1,,,,
2006-10-10T00:00:00,1412.0,GHCND:USW00012839,0.0,,,89.0,75.0,,1.0,,,,,3.6,2245.0,270.0,270.0,8.9,12.1,,,,
2006-10-11T00:00:00,1329.0,GHCND:USW00012839,0.0,,,88.0,74.0,,,,,,,6.3,1322.0,280.0,300.0,14.1,17.9,,,,
2006-10-12T00:00:00,1513.0,GHCND:USW00012839,0.71,,,91.0,75.0,,1.0,1.0,1.0,,,4.7,1257.0,160.0,170.0,19.9,21.9,1.0,,,
2006-10-13T00:00:00,1225.0,GHCND:USW00012839,0.0,,,90.0,76.0,,,,,,,4.7,1226.0,310.0,310.0,13.0,16.1,,,,
2006-10-14T00:00:00,2027.0,GHCND:USW00012839,0.01,,,89.0,77.0,,1.0,,,,,7.4,1637.0,40.0,40.0,17.9,23.0,,,,
2006-10-15T00:00:00,1021.0,GHCND:USW00012839,0.0,,,85.0,76.0,,,,,,,11.2,1239.0,80.0,50.0,21.0,25.1,,,,
2006-10-16T00:00:00,1448.0,GHCND:USW00012839,0.0,,,84.0,76.0,,,,,,,12.3,1002.0,90.0,80.0,19.9,23.9,,,,
2006-10-17T00:00:00,1306.0,GHCND:USW00012839,0.0,,,85.0,74.0,,,,,,,7.8,911.0,120.0,140.0,14.1,16.1,,,,
2006-10-18T00:00:00,1423.0,GHCND:USW00012839,0.0,,,89.0,73.0,,,,,,,5.8,1512.0,110.0,110.0,13.0,16.1,,,,
2006-10-19T00:00:00,1238.0,GHCND:USW00012839,0.0,,,88.0,77.0,,,,,,,5.1,1445.0,130.0,130.0,12.1,16.1,,,,
2006-10-20T00:00:00,1328.0,GHCND:USW00012839,0.0,,,89.0,75.0,,,,,,,4.7,1650.0,110.0,110.0,13.0,16.1,,,,
2006-10-21T00:00:00,1306.0,GHCND:USW00012839,0.0,,,89.0,75.0,,,,,,,6.7,1924.0,90.0,120.0,15.0,17.9,,,,
2006-10-22T00:00:00,1611.0,GHCND:USW00012839,0.0,,,89.0,74.0,,,,,,,6.5,1503.0,120.0,120.0,13.0,15.0,,,,
2006-10-23T00:00:00,2350.0,GHCND:USW00012839,0.0,,,91.0,76.0,,,,,,,6.5,2352.0,350.0,330.0,14.1,19.9,,,,
2006-10-24T00:00:00,319.0,GHCND:USW00012839,0.0,,,79.0,60.0,,,,,,,11.0,1530.0,50.0,350.0,17.0,25.1,,,,
2006-10-25T00:00:00,1401.0,GHCND:USW00012839,0.0,,,80.0,62.0,,,,,,,8.1,1552.0,80.0,60.0,16.1,21.9,,,,
2006-10-26T00:00:00,1513.0,GHCND:USW00012839,0.0,,,82.0,65.0,,,,,,,8.5,1514.0,90.0,90.0,16.1,21.0,,,,
2006-10-27T00:00:00,1230.0,GHCND:USW00012839,0.0,,,85.0,74.0,,,,,,,10.7,1511.0,120.0,130.0,19.9,25.9,,,,
2006-10-28T00:00:00,807.0,GHCND:USW00012839,0.14,,,81.0,68.0,,1.0,,,,,8.9,809.0,220.0,230.0,19.9,29.1,,,,
2006-10-29T00:00:00,1347.0,GHCND:USW00012839,0.0,,,83.0,62.0,,,,,,,8.1,1347.0,70.0,70.0,17.0,21.9,,,,
2006-10-30T00:00:00,2328.0,GHCND:USW00012839,0.05,,,85.0,69.0,,1.0,,,,,8.5,1042.0,80.0,40.0,17.0,21.9,,,,
2006-10-31T00:00:00,1221.0,GHCND:USW00012839,0.25,,,86.0,75.0,,1.0,1.0,,,,6.7,1012.0,100.0,90.0,16.1,19.9,1.0,,,
2006-11-01T00:00:00,1537.0,GHCND:USW00012839,0.0,,,87.0,75.0,,,,,,,4.5,1230.0,130.0,150.0,14.1,17.9,,,,
2006-11-02T00:00:00,1447.0,GHCND:USW00012839,0.51,,,81.0,72.0,,1.0,1.0,,,,4.9,1447.0,360.0,360.0,13.0,16.1,1.0,,,
2006-11-03T00:00:00,2355.0,GHCND:USW00012839,0.0,,,84.0,72.0,,,,,,,8.3,2358.0,40.0,50.0,19.9,25.1,,,,
2006-11-04T00:00:00,1352.0,GHCND:USW00012839,0.0,,,82.0,75.0,,1.0,,,,,17.0,1322.0,50.0,60.0,25.9,32.0,,,,
2006-11-05T00:00:00,1104.0,GHCND:USW00012839,0.02,,,83.0,73.0,,1.0,,,,,16.6,1049.0,90.0,80.0,25.9,31.1,,,,
2006-11-06T00:00:00,1109.0,GHCND:USW00012839,0.0,,,84.0,73.0,,1.0,,,,,14.1,1109.0,90.0,80.0,23.9,28.0,,,,
2006-11-07T00:00:00,1614.0,GHCND:USW00012839,0.0,,,80.0,74.0,,,,,,,8.5,1557.0,180.0,180.0,16.1,21.0,,,,
2006-11-08T00:00:00,1630.0,GHCND:USW00012839,0.0,,,85.0,67.0,,,,,,,8.1,1631.0,280.0,280.0,15.0,21.0,,,,
2006-11-09T00:00:00,1228.0,GHCND:USW00012839,0.0,,,80.0,63.0,,,,,,,4.7,1259.0,310.0,350.0,13.0,17.9,,,,
2006-11-10T00:00:00,1339.0,GHCND:USW00012839,0.0,,,82.0,64.0,,,,,,,4.7,1355.0,130.0,120.0,12.1,15.0,,,,
2006-11-11T00:00:00,1639.0,GHCND:USW00012839,0.0,,,85.0,69.0,,,,,,,2.7,1705.0,110.0,100.0,10.1,14.1,,,,
2006-11-12T00:00:00,1131.0,GHCND:USW00012839,0.0,,,83.0,68.0,,,1.0,1.0,,,3.6,1134.0,310.0,310.0,10.1,14.1,1.0,,,
2006-11-13T00:00:00,1822.0,GHCND:USW00012839,0.0,,,82.0,69.0,,,,,,,3.6,1523.0,100.0,130.0,10.1,12.1,,,,
2006-11-14T00:00:00,2057.0,GHCND:USW00012839,0.0,,,83.0,69.0,,,,,,,4.5,1712.0,130.0,150.0,10.1,14.1,,,,
2006-11-15T00:00:00,929.0,GHCND:USW00012839,0.0,,,84.0,73.0,,,,,,,11.0,930.0,120.0,130.0,21.0,25.1,,,,
2006-11-16T00:00:00,131.0,GHCND:USW00012839,0.94,,,85.0,69.0,1.0,1.0,1.0,,,,9.8,131.0,170.0,160.0,29.1,40.0,1.0,,,
2006-11-17T00:00:00,905.0,GHCND:USW00012839,0.0,,,77.0,68.0,,,,,,,6.0,2017.0,360.0,360.0,12.1,15.0,,,,
2006-11-18T00:00:00,1539.0,GHCND:USW00012839,0.0,,,77.0,61.0,,,,,,,6.9,1144.0,300.0,300.0,14.1,17.0,,,,
2006-11-19T00:00:00,1507.0,GHCND:USW00012839,0.0,,,72.0,56.0,,,,1.0,,,6.7,1508.0,300.0,300.0,13.0,16.1,,,,
2006-11-20T00:00:00,1348.0,GHCND:USW00012839,0.0,,,65.0,56.0,,,,,,,7.6,1349.0,310.0,310.0,17.0,23.0,,,,
2006-11-21T00:00:00,1440.0,GHCND:USW00012839,0.0,,,63.0,51.0,,,,,,,8.5,1244.0,290.0,270.0,17.9,23.0,,,,
2006-11-22T00:00:00,1545.0,GHCND:USW00012839,0.0,,,70.0,45.0,,,,,,,6.3,1351.0,250.0,290.0,17.9,21.9,,,,
2006-11-23T00:00:00,1424.0,GHCND:USW00012839,0.0,,,73.0,52.0,,,,,,,6.9,1144.0,300.0,10.0,15.0,19.9,,,,
2006-11-24T00:00:00,1818.0,GHCND:USW00012839,0.01,,,76.0,56.0,,1.0,,,,,6.5,1819.0,30.0,30.0,13.0,17.0,,,,
2006-11-25T00:00:00,1253.0,GHCND:USW00012839,0.0,,,79.0,64.0,,1.0,,,,,6.5,1440.0,70.0,50.0,16.1,21.0,,,,
2006-11-26T00:00:00,1651.0,GHCND:USW00012839,0.01,,,81.0,67.0,,1.0,,,,,6.7,1651.0,40.0,50.0,15.0,17.9,,,,
2006-11-27T00:00:00,1220.0,GHCND:USW00012839,0.14,,,82.0,68.0,,1.0,,,,,8.1,1739.0,80.0,60.0,17.9,23.9,,,,
2006-11-28T00:00:00,1610.0,GHCND:USW00012839,0.0,,,82.0,69.0,,1.0,,,,,11.4,1142.0,90.0,70.0,17.9,21.9,,,,
2006-11-29T00:00:00,1548.0,GHCND:USW00012839,0.0,,,83.0,74.0,,,,,,,15.2,1557.0,100.0,100.0,23.0,28.0,,,,
2006-11-30T00:00:00,1142.0,GHCND:USW00012839,0.0,,,81.0,76.0,,1.0,,,,,15.2,1126.0,100.0,100.0,23.0,25.9,,,,
2006-12-01T00:00:00,1511.0,GHCND:USW00012839,0.0,,,83.0,75.0,,,,,,,10.1,1205.0,140.0,130.0,19.9,25.9,,,,
2006-12-02T00:00:00,1143.0,GHCND:USW00012839,0.0,,,84.0,72.0,,,,,,,9.6,1029.0,110.0,100.0,16.1,23.0,,,,
2006-12-03T00:00:00,1158.0,GHCND:USW00012839,0.0,,,83.0,72.0,,,,,,,9.4,1109.0,80.0,110.0,17.9,21.0,,,,
2006-12-04T00:00:00,1906.0,GHCND:USW00012839,0.0,,,84.0,66.0,,1.0,,,,,6.0,1515.0,20.0,350.0,15.0,19.9,,,,
2006-12-05T00:00:00,2226.0,GHCND:USW00012839,0.0,,,80.0,63.0,,1.0,,1.0,,,9.6,2226.0,50.0,40.0,16.1,21.0,,,,
2006-12-06T00:00:00,1220.0,GHCND:USW00012839,0.0,,,81.0,68.0,,,,,,,8.1,1228.0,80.0,90.0,17.0,21.9,,,,
2006-12-07T00:00:00,2246.0,GHCND:USW00012839,0.0,,,83.0,70.0,,,,,,,5.1,2355.0,340.0,10.0,10.1,16.1,,,,
2006-12-08T00:00:00,1420.0,GHCND:USW00012839,0.0,,,72.0,62.0,,1.0,,,,,10.1,1337.0,360.0,360.0,16.1,21.9,,,,
2006-12-09T00:00:00,1240.0,GHCND:USW00012839,0.0,,,74.0,64.0,,1.0,,,,,13.9,1325.0,70.0,50.0,23.0,28.0,,,,
2006-12-10T00:00:00,1110.0,GHCND:USW00012839,0.01,,,79.0,68.0,,1.0,,,,,13.4,1110.0,90.0,100.0,23.0,31.1,,,,
2006-12-11T00:00:00,1339.0,GHCND:USW00012839,0.0,,,77.0,72.0,,1.0,,,,,14.3,1420.0,90.0,80.0,23.0,28.0,,,,
2006-12-12T00:00:00,1418.0,GHCND:USW00012839,0.01,,,79.0,71.0,,1.0,,,,,10.5,1419.0,70.0,80.0,17.9,23.0,,,,
2006-12-13T00:00:00,1114.0,GHCND:USW00012839,0.0,,,82.0,71.0,,1.0,,,,,11.4,1650.0,100.0,100.0,17.0,21.0,,,,
2006-12-14T00:00:00,1315.0,GHCND:USW00012839,0.87,,,79.0,73.0,,1.0,1.0,,,,6.7,920.0,130.0,170.0,19.9,23.9,1.0,,,
2006-12-15T00:00:00,1440.0,GHCND:USW00012839,0.09,,,79.0,70.0,,1.0,1.0,,,,2.5,1737.0,30.0,360.0,8.1,12.1,,,,
2006-12-16T00:00:00,2225.0,GHCND:USW00012839,0.21,,,77.0,71.0,,1.0,,,,,4.5,2230.0,110.0,110.0,15.0,17.9,,,,
2006-12-17T00:00:00,1519.0,GHCND:USW00012839,0.0,,,80.0,72.0,,1.0,,,,,9.6,1524.0,80.0,80.0,16.1,21.0,,,,
2006-12-18T00:00:00,1836.0,GHCND:USW00012839,0.4,,,80.0,70.0,,1.0,,,,,9.4,1837.0,50.0,50.0,17.0,21.0,,,,
2006-12-19T00:00:00,1547.0,GHCND:USW00012839,0.9,,,80.0,71.0,,1.0,1.0,,,,9.4,1318.0,60.0,60.0,17.9,21.9,,,,
2006-12-20T00:00:00,2012.0,GHCND:USW00012839,0.0,,,79.0,71.0,,1.0,,,,,14.3,2013.0,80.0,80.0,23.9,28.0,,,,
2006-12-21T00:00:00,1125.0,GHCND:USW00012839,0.01,,,81.0,71.0,,1.0,,1.0,,,15.7,1301.0,100.0,80.0,25.1,31.1,,,,
2006-12-22T00:00:00,1511.0,GHCND:USW00012839,0.0,,,82.0,74.0,,1.0,,,,,12.8,1512.0,130.0,130.0,21.9,28.0,,,,
2006-12-23T00:00:00,348.0,GHCND:USW00012839,0.09,,,84.0,74.0,,1.0,,,,,6.7,1235.0,210.0,150.0,15.0,23.9,,,,
2006-12-24T00:00:00,1453.0,GHCND:USW00012839,0.0,,,83.0,73.0,,1.0,1.0,,,,9.2,1447.0,110.0,150.0,17.0,23.9,1.0,,,
2006-12-25T00:00:00,1306.0,GHCND:USW00012839,0.43,,,83.0,70.0,,1.0,1.0,,,,11.4,1034.0,150.0,160.0,21.9,30.0,1.0,,,
2006-12-26T00:00:00,1606.0,GHCND:USW00012839,0.09,,,74.0,61.0,,1.0,,,,,6.5,1607.0,280.0,280.0,15.0,21.9,,,,
2006-12-27T00:00:00,1153.0,GHCND:USW00012839,0.0,,,68.0,56.0,,,,,,,7.2,1022.0,340.0,10.0,16.1,21.9,,,,
2006-12-28T00:00:00,1443.0,GHCND:USW00012839,0.0,,,77.0,56.0,,,,,,,6.9,1359.0,80.0,80.0,17.0,19.9,,,,
2006-12-29T00:00:00,1401.0,GHCND:USW00012839,0.0,,,81.0,69.0,,,,,,,11.0,1414.0,90.0,90.0,19.9,23.9,,,,
2006-12-30T00:00:00,1247.0,GHCND:USW00012839,0.0,,,82.0,74.0,,,,,,,14.5,1032.0,90.0,90.0,23.0,28.0,,,,
2007-10-01T00:00:00,553.0,GHCND:USW00012839,2.37,,,80.0,71.0,1.0,1.0,1.0,1.0,,,8.7,1202.0,40.0,60.0,23.0,31.1,1.0,,,
2007-10-02T00:00:00,1147.0,GHCND:USW00012839,0.01,,,88.0,76.0,1.0,1.0,1.0,,,,8.3,1222.0,120.0,120.0,17.0,25.9,1.0,,,
2007-10-03T00:00:00,1526.0,GHCND:USW00012839,0.07,,,90.0,79.0,,1.0,,1.0,,,5.6,1801.0,110.0,130.0,13.0,16.1,,,,
2007-10-04T00:00:00,1329.0,GHCND:USW00012839,0.05,,,91.0,78.0,1.0,1.0,,,,,4.5,1324.0,80.0,60.0,17.0,21.0,,,,
2007-10-05T00:00:00,1647.0,GHCND:USW00012839,0.17,,,89.0,79.0,,1.0,1.0,1.0,,,9.8,1648.0,60.0,70.0,21.0,28.0,,,,
2007-10-06T00:00:00,1920.0,GHCND:USW00012839,0.82,,,89.0,76.0,,1.0,1.0,1.0,,,15.2,1921.0,80.0,90.0,25.1,38.0,1.0,,,
2007-10-07T00:00:00,2217.0,GHCND:USW00012839,0.17,,,88.0,78.0,,1.0,1.0,1.0,,,14.3,1204.0,80.0,70.0,21.9,25.1,1.0,,,
2007-10-08T00:00:00,1332.0,GHCND:USW00012839,0.03,,,87.0,80.0,,1.0,,1.0,,,13.9,1332.0,90.0,80.0,21.9,30.0,,,,
2007-10-09T00:00:00,1250.0,GHCND:USW00012839,0.06,,,88.0,76.0,,1.0,1.0,,,,12.3,1704.0,80.0,80.0,19.9,23.9,,,,
2007-10-10T00:00:00,1110.0,GHCND:USW00012839,0.42,,,85.0,73.0,,1.0,,,,,10.1,1110.0,90.0,90.0,21.9,23.0,,,,
2007-10-11T00:00:00,1313.0,GHCND:USW00012839,0.0,,,88.0,77.0,,,,,,,7.8,1314.0,80.0,90.0,17.9,21.0,,,,
2007-10-12T00:00:00,1411.0,GHCND:USW00012839,0.0,,,87.0,76.0,,1.0,,,,,8.3,1523.0,80.0,80.0,17.9,23.0,,,,
2007-10-13T00:00:00,1148.0,GHCND:USW00012839,0.0,,,84.0,78.0,,1.0,,,,,12.1,1429.0,40.0,60.0,19.9,23.9,,,,
2007-10-14T00:00:00,1152.0,GHCND:USW00012839,0.01,,,84.0,78.0,,1.0,,,,,12.8,1150.0,50.0,50.0,23.0,25.9,,,,
2007-10-15T00:00:00,1502.0,GHCND:USW00012839,0.01,,,85.0,79.0,,1.0,,,,,12.8,1006.0,70.0,60.0,21.0,25.9,,,,
2007-10-16T00:00:00,935.0,GHCND:USW00012839,0.12,,,88.0,78.0,,1.0,,,,,8.9,929.0,90.0,80.0,17.9,19.9,,,,
2007-10-17T00:00:00,1243.0,GHCND:USW00012839,1.22,,,89.0,75.0,1.0,1.0,,1.0,,,4.7,1244.0,130.0,130.0,17.9,21.0,,,,
2007-10-18T00:00:00,1500.0,GHCND:USW00012839,0.0,,,89.0,76.0,,,,1.0,,,6.9,1607.0,120.0,140.0,14.1,17.9,,,,
2007-10-19T00:00:00,934.0,GHCND:USW00012839,0.03,,,89.0,78.0,1.0,1.0,,1.0,,,7.6,934.0,150.0,140.0,17.0,21.9,,,,
2007-10-20T00:00:00,1502.0,GHCND:USW00012839,0.39,,,86.0,76.0,1.0,1.0,,1.0,,,5.1,1431.0,270.0,280.0,14.1,16.1,,,,
2007-10-21T00:00:00,913.0,GHCND:USW00012839,0.0,,,88.0,78.0,,1.0,1.0,1.0,,,9.8,1108.0,110.0,90.0,17.0,21.0,,,,
2007-10-22T00:00:00,1103.0,GHCND:USW00012839,0.0,,,88.0,80.0,,,,1.0,,,11.0,2037.0,100.0,100.0,16.1,19.9,,,,
2007-10-23T00:00:00,1258.0,GHCND:USW00012839,0.0,,,88.0,77.0,,1.0,,1.0,,,9.2,1308.0,120.0,160.0,16.1,21.0,,,,
2007-10-24T00:00:00,1322.0,GHCND:USW00012839,0.05,,,86.0,77.0,1.0,1.0,,1.0,,,6.7,1133.0,220.0,150.0,17.0,23.0,,,,
2007-10-25T00:00:00,923.0,GHCND:USW00012839,0.1,,,82.0,72.0,1.0,1.0,1.0,1.0,,,7.6,944.0,330.0,320.0,13.0,17.0,,,,
2007-10-26T00:00:00,1649.0,GHCND:USW00012839,1.37,,,80.0,72.0,1.0,1.0,1.0,1.0,,,5.8,1646.0,110.0,80.0,16.1,25.1,1.0,,,
2007-10-27T00:00:00,1247.0,GHCND:USW00012839,0.0,,,87.0,78.0,,1.0,,1.0,,,11.4,929.0,100.0,90.0,19.9,21.9,,,,
2007-10-28T00:00:00,2023.0,GHCND:USW00012839,0.24,,,87.0,74.0,,1.0,1.0,1.0,,,10.5,2023.0,70.0,80.0,25.1,32.0,1.0,,,
2007-10-29T00:00:00,1550.0,GHCND:USW00012839,0.75,,,85.0,74.0,,1.0,1.0,1.0,,,13.2,1645.0,40.0,40.0,23.0,33.1,1.0,,,
2007-10-30T00:00:00,2121.0,GHCND:USW00012839,0.29,,,85.0,75.0,,1.0,1.0,1.0,,,17.4,1828.0,50.0,80.0,31.1,36.0,,,,
2007-10-31T00:00:00,517.0,GHCND:USW00012839,0.88,,,83.0,75.0,,1.0,1.0,1.0,,,15.2,1039.0,90.0,80.0,28.0,36.9,1.0,,,
2007-11-01T00:00:00,1537.0,GHCND:USW00012839,0.15,,,85.0,75.0,,1.0,1.0,,,,13.0,1252.0,40.0,360.0,21.9,34.9,1.0,,,
2007-11-02T00:00:00,1121.0,GHCND:USW00012839,0.0,,,85.0,73.0,,,,,,,9.4,1415.0,330.0,300.0,15.0,21.0,,,,
2007-11-03T00:00:00,1718.0,GHCND:USW00012839,0.0,,,84.0,68.0,,,,,,,7.6,1742.0,40.0,50.0,14.1,17.0,,,,
2007-11-04T00:00:00,801.0,GHCND:USW00012839,0.0,,,81.0,65.0,,,,,,,6.7,1502.0,350.0,360.0,12.1,16.1,,,,
2007-11-05T00:00:00,1424.0,GHCND:USW00012839,0.0,,,81.0,66.0,,,,,,,6.9,1635.0,40.0,40.0,15.0,19.9,,,,
2007-11-06T00:00:00,1312.0,GHCND:USW00012839,0.0,,,82.0,67.0,,,,1.0,,,5.8,1547.0,40.0,40.0,10.1,14.1,,,,
2007-11-07T00:00:00,2106.0,GHCND:USW00012839,0.0,,,81.0,64.0,,,,1.0,,,7.2,2056.0,360.0,360.0,12.1,16.1,,,,
2007-11-08T00:00:00,1452.0,GHCND:USW00012839,0.0,,,79.0,60.0,,,,,,,8.5,1515.0,50.0,50.0,17.0,21.9,,,,
2007-11-09T00:00:00,1428.0,GHCND:USW00012839,0.0,,,80.0,64.0,,,,,,,7.2,1329.0,320.0,360.0,13.0,17.0,,,,
2007-11-10T00:00:00,1322.0,GHCND:USW00012839,0.0,,,80.0,64.0,,,,,,,5.8,1322.0,290.0,300.0,12.1,14.1,,,,
2007-11-11T00:00:00,2154.0,GHCND:USW00012839,0.0,,,81.0,66.0,,,,,,,7.6,2154.0,60.0,60.0,17.9,23.9,,,,
2007-11-12T00:00:00,1940.0,GHCND:USW00012839,0.0,,,82.0,69.0,,1.0,,1.0,,,10.5,1940.0,100.0,100.0,21.0,25.9,,,,
2007-11-13T00:00:00,1458.0,GHCND:USW00012839,0.0,,,82.0,69.0,,1.0,,1.0,,,7.4,1501.0,70.0,80.0,16.1,21.0,,,,
2007-11-14T00:00:00,1628.0,GHCND:USW00012839,0.14,,,81.0,69.0,,1.0,1.0,1.0,,,6.7,1646.0,90.0,80.0,19.9,23.0,1.0,,,
2007-11-15T00:00:00,2356.0,GHCND:USW00012839,0.1,,,82.0,68.0,,1.0,1.0,,,,6.0,2357.0,320.0,320.0,14.1,19.9,1.0,,,
2007-11-16T00:00:00,436.0,GHCND:USW00012839,0.0,,,73.0,57.0,,,,,,,9.8,422.0,340.0,10.0,17.9,23.9,,,,
2007-11-17T00:00:00,1456.0,GHCND:USW00012839,0.0,,,76.0,58.0,,,,,,,6.5,1045.0,90.0,90.0,17.0,21.0,,,,
2007-11-18T00:00:00,1327.0,GHCND:USW00012839,0.0,,,81.0,63.0,,1.0,,,,,6.5,1402.0,60.0,80.0,16.1,19.9,,,,
2007-11-19T00:00:00,1608.0,GHCND:USW00012839,0.0,,,81.0,67.0,,,,,,,8.5,1611.0,60.0,70.0,17.9,21.9,,,,
2007-11-20T00:00:00,1439.0,GHCND:USW00012839,0.0,,,81.0,71.0,,,,,,,13.6,1524.0,80.0,70.0,19.9,25.9,,,,
2007-11-21T00:00:00,1145.0,GHCND:USW00012839,0.0,,,82.0,70.0,,,,,,,11.4,1335.0,110.0,110.0,19.9,23.9,,,,
2007-11-22T00:00:00,1006.0,GHCND:USW00012839,0.0,,,82.0,70.0,,,,1.0,,,7.6,1014.0,110.0,110.0,16.1,19.9,,,,
2007-11-23T00:00:00,2302.0,GHCND:USW00012839,0.05,,,85.0,67.0,,1.0,1.0,,,,4.0,2303.0,100.0,100.0,12.1,14.1,,,,
2007-11-24T00:00:00,2058.0,GHCND:USW00012839,0.22,,,79.0,70.0,,1.0,1.0,1.0,,,8.1,2228.0,100.0,100.0,16.1,19.9,,,,
2007-11-25T00:00:00,1259.0,GHCND:USW00012839,0.0,,,84.0,75.0,,1.0,,,,,12.5,1300.0,120.0,120.0,19.9,25.1,,,,
2007-11-26T00:00:00,1024.0,GHCND:USW00012839,0.0,,,82.0,75.0,,1.0,,,,,10.3,1026.0,110.0,120.0,21.9,29.1,,,,
2007-11-27T00:00:00,1010.0,GHCND:USW00012839,0.0,,,84.0,76.0,,,,,,,8.1,1014.0,130.0,110.0,16.1,21.0,,,,
2007-11-28T00:00:00,1604.0,GHCND:USW00012839,0.0,,,85.0,74.0,,,,,,,7.4,1743.0,90.0,70.0,14.1,17.0,,,,
2007-11-29T00:00:00,1410.0,GHCND:USW00012839,0.0,,,84.0,74.0,,,,,,,7.6,1504.0,120.0,120.0,14.1,17.0,,,,
2007-11-30T00:00:00,1339.0,GHCND:USW00012839,0.0,,,84.0,70.0,,,,,,,5.8,1715.0,90.0,70.0,13.0,15.0,,,,
2007-12-01T00:00:00,1255.0,GHCND:USW00012839,0.03,,,85.0,71.0,,1.0,,1.0,,,6.9,1543.0,90.0,90.0,16.1,21.0,,,,
2007-12-02T00:00:00,1106.0,GHCND:USW00012839,0.0,,,83.0,73.0,,,,1.0,,,6.9,1038.0,90.0,90.0,15.0,17.0,,,,
2007-12-03T00:00:00,1826.0,GHCND:USW00012839,0.0,,,86.0,71.0,,,1.0,1.0,,,4.9,1516.0,280.0,150.0,12.1,14.1,,,,
2007-12-04T00:00:00,1340.0,GHCND:USW00012839,0.0,,,80.0,65.0,,,1.0,1.0,,,4.7,1340.0,280.0,270.0,12.1,14.1,,,,
2007-12-05T00:00:00,1419.0,GHCND:USW00012839,0.0,,,78.0,58.0,,,,,,,6.5,1406.0,280.0,290.0,16.1,19.9,,,,
2007-12-06T00:00:00,1418.0,GHCND:USW00012839,0.08,,,82.0,69.0,,1.0,1.0,,,,6.3,2343.0,100.0,80.0,12.1,16.1,1.0,,,
2007-12-07T00:00:00,1555.0,GHCND:USW00012839,0.0,,,83.0,72.0,,,,,,,6.7,1507.0,120.0,140.0,14.1,19.9,,,,
2007-12-08T00:00:00,2322.0,GHCND:USW00012839,0.22,,,84.0,73.0,,1.0,,1.0,,,8.9,2322.0,60.0,70.0,17.9,21.9,,,,
2007-12-09T00:00:00,1327.0,GHCND:USW00012839,0.15,,,83.0,74.0,,1.0,,,,,11.2,1328.0,90.0,100.0,21.9,25.9,,,,
2007-12-10T00:00:00,1213.0,GHCND:USW00012839,0.01,,,83.0,71.0,,1.0,,1.0,,,10.5,1358.0,100.0,80.0,19.9,23.0,,,,
2007-12-11T00:00:00,1545.0,GHCND:USW00012839,0.0,,,83.0,73.0,,1.0,,1.0,,,12.8,1405.0,90.0,90.0,21.9,28.0,,,,
