date,TMAX,station,TMIN,AWND,FMTM,PGTM,PRCP,TAVG,WDF2,WDF5,WSF2,WSF5,SNWD,TSUN,WT01,WT05,WT13,WT16,WT18,WT08,WT07,WT02,WT03
2016-12-24T00:00:00,36.0,GHCND:USW00094960,32.0,4.3,,2239.0,0.0,,120.0,110.0,16.1,23.0,,,,,,,,,,,
2016-12-25T00:00:00,38.0,GHCND:USW00094960,32.0,13.4,,2349.0,0.82,,130.0,170.0,28.0,38.9,,,,,,,,,,,
2016-12-26T00:00:00,43.0,GHCND:USW00094960,18.0,20.8,,230.0,,,190.0,190.0,40.0,59.1,,,,,,,,,,,
2016-12-27T00:00:00,24.0,GHCND:USW00094960,17.0,7.4,,7.0,0.0,,280.0,270.0,21.0,25.9,,,,,,,,,,,
2016-12-28T00:00:00,36.0,GHCND:USW00094960,22.0,10.7,,1704.0,0.0,,280.0,270.0,21.0,28.0,,,,,,,,,,,
2016-12-29T00:00:00,32.0,GHCND:USW00094960,22.0,16.1,,1329.0,0.0,,300.0,300.0,25.9,36.9,,,,,,,,,,,
2016-12-30T00:00:00,31.0,GHCND:USW00094960,18.0,8.1,,1737.0,0.0,,170.0,180.0,23.0,29.1,,,,,,,,,,,
2017-10-01T00:00:00,63.0,GHCND:USW00094960,54.0,12.5,,,0.31,,150.0,160.0,23.0,34.0,,,,,,,,,,,
2017-10-02T00:00:00,67.0,GHCND:USW00094960,54.0,7.4,,,2.38,,150.0,160.0,21.0,27.1,,,1.0,,,,,,,,1.0
2017-10-03T00:00:00,70.0,GHCND:USW00094960,47.0,6.9,,,0.51,,300.0,290.0,28.0,42.9,,,1.0,,,,,,,,
2017-10-04T00:00:00,58.0,GHCND:USW00094960,43.0,6.3,,,0.0,,250.0,260.0,14.1,18.1,,,,,,,,,,,
2017-10-05T00:00:00,64.0,GHCND:USW00094960,44.0,2.2,,,0.0,,180.0,190.0,12.1,16.1,,,,,,,,,,,
2017-10-06T00:00:00,59.0,GHCND:USW00094960,44.0,4.0,,,0.4,,80.0,100.0,13.0,17.0,,,1.0,,,,,,,1.0,1.0
2017-10-07T00:00:00,67.0,GHCND:USW00094960,53.0,6.7,,,0.06,,310.0,,10.1,,,,1.0,,,,,,,,
2017-10-09T00:00:00,55.0,GHCND:USW00094960,38.0,7.4,,,0.0,,320.0,320.0,17.0,21.9,,,,,,,,,,,
2017-10-10T00:00:00,54.0,GHCND:USW00094960,29.0,1.8,,,0.0,,60.0,90.0,12.1,16.1,,,,,,,,,,,
2017-10-11T00:00:00,57.0,GHCND:USW00094960,32.0,5.8,,,0.0,,150.0,150.0,15.0,19.0,,,,,,,,,,,
2017-10-12T00:00:00,64.0,GHCND:USW00094960,53.0,10.5,,,0.0,,170.0,170.0,21.9,27.1,,,1.0,,,,,,,,
2017-10-13T00:00:00,60.0,GHCND:USW00094960,39.0,5.6,,,0.0,,320.0,210.0,14.1,19.0,,,,,,,,,,,
2017-10-14T00:00:00,60.0,GHCND:USW00094960,37.0,8.1,,,0.5,,310.0,310.0,23.0,30.0,,,1.0,,,,,,,,1.0
2017-10-15T00:00:00,52.0,GHCND:USW00094960,39.0,8.3,,,0.02,,330.0,320.0,23.0,29.1,,,1.0,,,,,,,,
2017-10-16T00:00:00,65.0,GHCND:USW00094960,33.0,6.3,,,0.0,,190.0,190.0,16.1,21.0,,,1.0,,,,,,,,
2017-10-17T00:00:00,72.0,GHCND:USW00094960,38.0,4.9,,,0.0,,180.0,200.0,12.1,17.0,,,,,,,,,,,
2017-10-18T00:00:00,73.0,GHCND:USW00094960,48.0,10.1,,,0.0,,300.0,270.0,21.9,32.0,,,,,,,,1.0,,,
2017-10-19T00:00:00,73.0,GHCND:USW00094960,38.0,7.6,,,0.0,,180.0,180.0,19.9,25.9,,,,,,,,1.0,,,
2017-10-20T00:00:00,78.0,GHCND:USW00094960,50.0,12.5,,,0.0,,170.0,180.0,25.9,35.1,,,,,,,,,,,
2017-10-21T00:00:00,68.0,GHCND:USW00094960,50.0,13.0,,,0.38,,270.0,260.0,25.1,31.1,,,1.0,,,,,,,,1.0
2017-10-22T00:00:00,63.0,GHCND:USW00094960,47.0,9.6,,,0.0,,290.0,300.0,21.0,27.1,,,,,,,,,,,
2017-10-23T00:00:00,59.0,GHCND:USW00094960,42.0,14.5,,,0.0,,330.0,280.0,25.9,36.9,,,,,,,,,,,
2017-10-24T00:00:00,51.0,GHCND:USW00094960,39.0,16.8,,,0.0,,310.0,330.0,28.0,35.1,,,,,,,,,,,
2017-10-25T00:00:00,57.0,GHCND:USW00094960,32.0,5.8,,,0.0,,320.0,340.0,15.0,18.1,,,,,,,,1.0,,,
2017-10-26T00:00:00,56.0,GHCND:USW00094960,34.0,14.3,,1511.0,0.0,,280.0,280.0,29.1,34.0,,,,,,,,,,,
2017-10-27T00:00:00,35.0,GHCND:USW00094960,31.0,16.1,,1023.0,,,340.0,340.0,25.9,38.9,,,,,,,,,,,
2017-10-28T00:00:00,33.0,GHCND:USW00094960,26.0,6.7,,,0.0,,310.0,310.0,15.0,19.0,,,,,,,,,,,
2017-10-29T00:00:00,43.0,GHCND:USW00094960,29.0,7.4,,,0.01,,310.0,280.0,17.0,21.0,,,,,,,,1.0,,,
2017-10-30T00:00:00,39.0,GHCND:USW00094960,30.0,15.9,,1143.0,0.0,,300.0,300.0,25.9,36.0,,,,,,,,,,,
2017-10-31T00:00:00,34.0,GHCND:USW00094960,25.0,8.7,,335.0,0.0,,300.0,290.0,17.0,23.9,,,,,,,,,,,
2017-11-01T00:00:00,36.0,GHCND:USW00094960,25.0,9.6,,958.0,,,150.0,140.0,18.1,27.1,,,,,,,,,,,
2017-11-02T00:00:00,39.0,GHCND:USW00094960,32.0,7.2,,1324.0,0.0,,320.0,290.0,17.0,21.9,,,,,,,,,,,
2017-11-03T00:00:00,34.0,GHCND:USW00094960,23.0,4.5,,2248.0,,,70.0,80.0,8.9,14.1,,,,,,,,,,,
2017-11-04T00:00:00,42.0,GHCND:USW00094960,33.0,6.0,,1359.0,0.0,,140.0,140.0,14.1,19.0,,,,,,,,,,,
2017-11-05T00:00:00,42.0,GHCND:USW00094960,23.0,11.4,,926.0,0.09,,320.0,300.0,21.0,25.9,,,,,,,,,,,
2017-11-06T00:00:00,33.0,GHCND:USW00094960,17.0,3.8,,1234.0,0.0,,220.0,250.0,10.1,12.1,,,,,,,,,,,
2017-11-07T00:00:00,34.0,GHCND:USW00094960,26.0,7.4,,2228.0,0.0,,240.0,240.0,13.0,19.0,,,,,,,,,,,
2017-11-08T00:00:00,41.0,GHCND:USW00094960,27.0,8.3,,727.0,0.0,,340.0,220.0,14.1,21.9,,,,,,,,,,,
2017-11-09T00:00:00,29.0,GHCND:USW00094960,11.0,12.3,,1149.0,0.0,,300.0,300.0,23.9,32.0,,,,,,,,,,,
2017-11-10T00:00:00,25.0,GHCND:USW00094960,9.0,11.0,,1833.0,,,150.0,130.0,21.9,31.1,,,,,,,,,,,
2017-11-11T00:00:00,43.0,GHCND:USW00094960,22.0,6.0,,1038.0,0.0,,190.0,200.0,16.1,19.9,,,,,,,,,,,
2017-11-12T00:00:00,35.0,GHCND:USW00094960,22.0,4.0,,302.0,0.0,,280.0,330.0,10.1,13.0,,,,,,,,,,,
2017-11-13T00:00:00,45.0,GHCND:USW00094960,22.0,6.9,,1759.0,0.0,,190.0,190.0,18.1,25.1,,,,,,,,,,,
2017-11-14T00:00:00,45.0,GHCND:USW00094960,39.0,7.6,,1633.0,0.03,,150.0,150.0,14.1,18.1,,,,,,,,,,,
2017-11-15T00:00:00,45.0,GHCND:USW00094960,27.0,14.5,,1616.0,0.01,,310.0,310.0,25.1,36.0,,,,,,,,,,,
2017-11-16T00:00:00,34.0,GHCND:USW00094960,27.0,9.6,,1930.0,0.0,,130.0,120.0,17.0,25.1,,,,,,,,,,,
2017-11-17T00:00:00,39.0,GHCND:USW00094960,34.0,8.5,,424.0,0.02,,150.0,140.0,25.1,34.0,,,,,,,,,,,
2017-11-18T00:00:00,36.0,GHCND:USW00094960,20.0,13.4,,1326.0,0.0,,310.0,290.0,23.9,32.0,,,,,,,,,,,
2017-11-19T00:00:00,40.0,GHCND:USW00094960,15.0,6.0,,31.0,0.0,,310.0,300.0,15.0,21.0,,,,,,,,,,,
2017-11-20T00:00:00,46.0,GHCND:USW00094960,26.0,8.5,,2355.0,0.0,,270.0,280.0,21.0,30.0,,,,,,,,,,,
2017-11-21T00:00:00,40.0,GHCND:USW00094960,17.0,16.3,,353.0,0.0,,310.0,310.0,31.1,44.1,,,,,,,,,,,
2017-11-22T00:00:00,32.0,GHCND:USW00094960,12.0,6.7,,1634.0,0.0,,160.0,140.0,14.1,19.0,,,,,,,,,,,
2017-11-23T00:00:00,48.0,GHCND:USW00094960,19.0,4.9,,2157.0,0.0,,180.0,170.0,15.0,19.9,,,,,,,,,,,
2017-11-24T00:00:00,59.0,GHCND:USW00094960,41.0,10.3,,1528.0,0.0,,310.0,300.0,23.0,30.0,,,,,,,,,,,
2017-11-25T00:00:00,41.0,GHCND:USW00094960,21.0,7.4,,136.0,0.0,,320.0,310.0,16.1,23.0,,,,,,,,,,,
2017-11-26T00:00:00,51.0,GHCND:USW00094960,20.0,4.7,,948.0,0.0,,270.0,290.0,14.1,18.1,,,,,,,,,,,
2017-11-27T00:00:00,60.0,GHCND:USW00094960,26.0,11.6,,1514.0,0.0,,150.0,150.0,28.0,36.0,,,,,,,,,,,
2017-11-28T00:00:00,52.0,GHCND:USW00094960,33.0,12.1,,1358.0,0.0,,290.0,290.0,30.0,38.0,,,,,,,,,,,
2017-11-29T00:00:00,45.0,GHCND:USW00094960,19.0,10.1,,2259.0,0.0,,240.0,240.0,21.9,30.0,,,,,,,,,,,
2017-11-30T00:00:00,47.0,GHCND:USW00094960,25.0,9.8,,,0.0,,280.0,280.0,31.1,42.1,,,,,,,,,,,
2017-12-01T00:00:00,48.0,GHCND:USW00094960,23.0,4.0,,1206.0,0.0,,200.0,210.0,15.0,19.0,,,,,,,,,,,
2017-12-02T00:00:00,47.0,GHCND:USW00094960,22.0,2.0,,1032.0,0.0,,230.0,230.0,6.9,8.9,,,,,,,,,,,
2017-12-03T00:00:00,50.0,GHCND:USW00094960,23.0,6.3,,2059.0,0.0,,130.0,140.0,16.1,23.0,,,,,,,,,,,
2017-12-04T00:00:00,56.0,GHCND:USW00094960,26.0,9.4,,2358.0,0.23,,290.0,290.0,32.0,40.9,,,,,,,,,,,
2017-12-05T00:00:00,26.0,GHCND:USW00094960,15.0,17.4,,48.0,0.0,,290.0,290.0,29.1,40.9,,,,,,,,,,,
2017-12-06T00:00:00,19.0,GHCND:USW00094960,14.0,14.8,,1004.0,,,320.0,290.0,23.0,29.1,,,,,,,,,,,
2017-12-07T00:00:00,22.0,GHCND:USW00094960,6.0,11.0,,6.0,0.0,,320.0,310.0,19.9,25.1,,,,,,,,,,,
2017-12-08T00:00:00,31.0,GHCND:USW00094960,17.0,8.5,,2355.0,0.0,,350.0,350.0,23.9,31.1,,,,,,,,,,,
2017-12-09T00:00:00,27.0,GHCND:USW00094960,18.0,10.3,,100.0,0.0,,340.0,340.0,21.9,28.0,,,,,,,,,,,
2017-12-10T00:00:00,29.0,GHCND:USW00094960,16.0,5.8,,1229.0,0.0,,310.0,300.0,14.1,17.0,,,,,,,,,,,
2017-12-11T00:00:00,35.0,GHCND:USW00094960,14.0,11.2,,1424.0,0.1,,340.0,320.0,25.9,34.0,,,,,,,,,,,
2017-12-12T00:00:00,27.0,GHCND:USW00094960,5.0,7.6,,11.0,0.0,,320.0,320.0,18.1,25.1,,,,,,,,,,,
2017-12-13T00:00:00,30.0,GHCND:USW00094960,17.0,10.5,,1119.0,0.01,,340.0,340.0,28.0,34.0,,,,,,,,,,,
2017-12-14T00:00:00,23.0,GHCND:USW00094960,10.0,6.5,,1929.0,0.0,,300.0,290.0,21.0,25.1,,,,,,,,,,,
2017-12-15T00:00:00,29.0,GHCND:USW00094960,21.0,3.4,,17.0,,,290.0,280.0,12.1,15.0,,,,,,,,,,,
2017-12-16T00:00:00,30.0,GHCND:USW00094960,20.0,4.9,,758.0,0.0,,20.0,80.0,10.1,13.0,,,1.0,,,,,1.0,,,
2017-12-17T00:00:00,27.0,GHCND:USW00094960,18.0,1.8,,2350.0,0.0,,170.0,170.0,6.9,8.9,,,1.0,,,,,1.0,,,
2017-12-18T00:00:00,42.0,GHCND:USW00094960,25.0,7.2,,1118.0,0.0,,220.0,190.0,14.1,19.9,,,1.0,,,,,1.0,,,
2017-12-19T00:00:00,38.0,GHCND:USW00094960,22.0,12.3,,,0.0,,310.0,300.0,23.0,30.0,,,,,,,,,,,
2017-12-20T00:00:00,23.0,GHCND:USW00094960,16.0,7.4,,1416.0,,,340.0,80.0,14.1,17.0,,,,,,,,,,,
2017-12-21T00:00:00,22.0,GHCND:USW00094960,18.0,7.6,,1505.0,0.0,,10.0,30.0,14.1,18.1,,,,,,,,,,,
2017-12-22T00:00:00,24.0,GHCND:USW00094960,16.0,6.0,,2242.0,0.0,,310.0,320.0,18.1,23.0,,,,,,,,,,,
2017-12-23T00:00:00,22.0,GHCND:USW00094960,9.0,8.7,,310.0,0.0,,320.0,310.0,17.0,21.9,,,,,,,,,,,
2017-12-24T00:00:00,22.0,GHCND:USW00094960,3.0,11.0,,1447.0,0.0,,300.0,270.0,18.1,27.1,,,,,,,,1.0,,,
2017-12-25T00:00:00,3.0,GHCND:USW00094960,-6.0,11.0,,854.0,0.0,,320.0,310.0,21.0,25.9,,,,,,,,1.0,,,
2017-12-26T00:00:00,0.0,GHCND:USW00094960,-10.0,7.6,,2033.0,0.0,,280.0,280.0,14.1,17.0,,,,,,,,,,,
2017-12-27T00:00:00,5.0,GHCND:USW00094960,-12.0,3.1,,1340.0,0.0,,170.0,220.0,10.1,15.0,,,,,,,,,,,
2017-12-28T00:00:00,11.0,GHCND:USW00094960,3.0,8.3,,923.0,,,160.0,160.0,16.1,19.9,,,,,,,,1.0,,,
2017-12-29T00:00:00,3.0,GHCND:USW00094960,-7.0,9.6,,2246.0,,,310.0,310.0,19.9,23.9,,,,,,,,,,,
2017-12-30T00:00:00,-7.0,GHCND:USW00094960,-15.0,10.5,,337.0,0.0,,310.0,310.0,18.1,23.9,,,,,,,,,,,
2017-10-08T00:00:00,,GHCND:USW00094960,,,,,0.0,,,,,,,,,,,,,,,,
2018-10-01T00:00:00,50.0,GHCND:USW00094960,40.0,4.9,,1335.0,0.15,,60.0,70.0,14.1,19.9,,,,,,,,,,,
2018-10-02T00:00:00,54.0,GHCND:USW00094960,48.0,5.4,,2021.0,0.01,,150.0,150.0,16.1,23.0,,,,,,,,,,,
2018-10-03T00:00:00,77.0,GHCND:USW00094960,39.0,11.2,,1724.0,0.21,,300.0,310.0,33.1,48.1,,,,,,,,,,,
2018-10-04T00:00:00,49.0,GHCND:USW00094960,34.0,6.9,,5.0,0.09,,320.0,330.0,17.0,23.9,,,,,,,,,,,
2018-10-05T00:00:00,50.0,GHCND:USW00094960,41.0,4.9,,539.0,0.06,,290.0,120.0,10.1,16.1,,,,,,,,,,,
2018-10-06T00:00:00,48.0,GHCND:USW00094960,40.0,7.4,,555.0,0.0,,340.0,330.0,16.1,21.9,,,,,,,,,,,
2018-10-07T00:00:00,50.0,GHCND:USW00094960,43.0,6.0,,1851.0,0.07,,90.0,90.0,12.1,19.0,,,,,,,,,,,
2018-10-08T00:00:00,52.0,GHCND:USW00094960,46.0,5.6,,1604.0,0.39,,330.0,340.0,10.1,13.0,,,,,,,,,,,
2018-10-09T00:00:00,49.0,GHCND:USW00094960,43.0,9.4,,2003.0,0.76,,30.0,40.0,18.1,28.0,,,,,,,,,,,
2018-10-10T00:00:00,50.0,GHCND:USW00094960,36.0,8.7,,2023.0,0.09,,300.0,290.0,21.9,33.1,,,,,,,,,,,
2018-10-11T00:00:00,38.0,GHCND:USW00094960,32.0,15.0,,251.0,0.0,,300.0,280.0,23.9,40.0,,,,,,,,,,,
2018-10-12T00:00:00,45.0,GHCND:USW00094960,31.0,6.7,,1340.0,0.0,,300.0,270.0,15.0,21.0,,,,,,,,,,,
2018-10-13T00:00:00,55.0,GHCND:USW00094960,33.0,10.5,,949.0,0.0,,230.0,180.0,21.0,31.1,,,,,,,,,,,
2018-10-14T00:00:00,40.0,GHCND:USW00094960,31.0,9.2,,1955.0,0.04,,280.0,290.0,15.0,21.0,,,,,,,,,,,
2018-10-15T00:00:00,45.0,GHCND:USW00094960,30.0,11.2,,250.0,0.0,,290.0,260.0,19.9,31.1,,,,,,,,,,,
2018-10-16T00:00:00,56.0,GHCND:USW00094960,37.0,13.0,,1427.0,0.0,,270.0,280.0,25.1,36.0,,,,,,,,,,,
2018-10-17T00:00:00,49.0,GHCND:USW00094960,29.0,7.8,,1053.0,0.0,,290.0,290.0,21.0,28.0,,,,,,,,,,,
2018-10-18T00:00:00,71.0,GHCND:USW00094960,30.0,8.7,,2128.0,0.0,,210.0,220.0,17.0,27.1,,,,,,,,,,,
2018-10-19T00:00:00,65.0,GHCND:USW00094960,47.0,14.1,,1533.0,0.01,,310.0,310.0,29.1,40.9,,,,,,,,,,,
2018-10-20T00:00:00,48.0,GHCND:USW00094960,26.0,13.0,,343.0,0.0,,310.0,310.0,25.9,38.9,,,,,,,,,,,
2018-10-21T00:00:00,58.0,GHCND:USW00094960,24.0,6.0,,1022.0,0.0,,190.0,200.0,21.0,31.1,,,,,,,,,,,
2018-10-22T00:00:00,60.0,GHCND:USW00094960,29.0,9.2,,1509.0,0.0,,320.0,320.0,25.1,32.0,,,,,,,,,,,
2018-10-23T00:00:00,49.0,GHCND:USW00094960,28.0,4.0,,1354.0,0.0,,30.0,10.0,10.1,16.1,,,,,,,,,,,
2018-10-24T00:00:00,52.0,GHCND:USW00094960,25.0,5.1,,1000.0,0.0,,150.0,160.0,14.1,19.0,,,,,,,,,,,
2018-10-25T00:00:00,54.0,GHCND:USW00094960,43.0,4.9,,138.0,0.0,,160.0,150.0,8.9,13.0,,,,,,,,,,,
2018-10-26T00:00:00,49.0,GHCND:USW00094960,44.0,6.7,,1508.0,0.13,,130.0,130.0,17.0,23.9,,,,,,,,,,,
2018-10-27T00:00:00,53.0,GHCND:USW00094960,45.0,4.9,,2219.0,0.18,,140.0,150.0,17.0,28.0,,,,,,,,,,,
2018-10-28T00:00:00,57.0,GHCND:USW00094960,45.0,14.8,,444.0,0.03,,310.0,310.0,30.0,47.0,,,,,,,,,,,
2018-10-29T00:00:00,48.0,GHCND:USW00094960,34.0,4.9,,20.0,0.0,,310.0,310.0,14.1,21.9,,,,,,,,,,,
2018-10-30T00:00:00,53.0,GHCND:USW00094960,37.0,7.2,,925.0,0.0,,300.0,320.0,15.0,21.9,,,,,,,,,,,
2018-10-31T00:00:00,53.0,GHCND:USW00094960,35.0,6.7,,1128.0,0.0,,280.0,260.0,17.0,25.9,,,,,,,,,,,
2018-11-01T00:00:00,50.0,GHCND:USW00094960,28.0,2.9,,1213.0,0.0,,90.0,50.0,8.9,16.1,,,,,,,,,,,
2018-11-02T00:00:00,48.0,GHCND:USW00094960,31.0,3.8,,1448.0,0.0,,10.0,10.0,10.1,16.1,,,,,,,,,,,
2018-11-03T00:00:00,46.0,GHCND:USW00094960,32.0,6.5,,1550.0,0.02,,90.0,80.0,13.0,17.0,,,,,,,,,,,
2018-11-04T00:00:00,39.0,GHCND:USW00094960,36.0,7.8,,404.0,0.11,,70.0,80.0,13.0,19.9,,,,,,,,,,,
2018-11-05T00:00:00,44.0,GHCND:USW00094960,35.0,5.6,,309.0,0.22,,250.0,250.0,13.0,18.1,,,,,,,,,,,
2018-11-06T00:00:00,43.0,GHCND:USW00094960,29.0,11.0,,1401.0,0.27,,280.0,280.0,21.9,30.0,,,,,,,,,,,
2018-11-07T00:00:00,33.0,GHCND:USW00094960,24.0,13.2,,434.0,0.0,,290.0,290.0,25.1,36.9,,,,,,,,,,,
2018-11-08T00:00:00,27.0,GHCND:USW00094960,22.0,6.3,,50.0,0.01,,280.0,300.0,13.0,16.1,,,,,,,,,,,
2018-11-09T00:00:00,23.0,GHCND:USW00094960,13.0,12.1,,1638.0,0.0,,320.0,320.0,25.1,35.1,,,,,,,,,,,
2018-11-10T00:00:00,22.0,GHCND:USW00094960,6.0,6.9,,18.0,0.0,,150.0,310.0,14.1,18.1,,,,,,,,,,,
2018-11-11T00:00:00,29.0,GHCND:USW00094960,20.0,10.7,,845.0,0.0,,270.0,260.0,23.0,29.1,,,,,,,,,,,
2018-11-12T00:00:00,21.0,GHCND:USW00094960,10.0,11.4,,707.0,0.0,,330.0,330.0,21.0,31.1,,,,,,,,,,,
2018-11-13T00:00:00,22.0,GHCND:USW00094960,5.0,4.3,,1243.0,0.0,,270.0,290.0,12.1,16.1,,,,,,,,,,,
2018-11-14T00:00:00,43.0,GHCND:USW00094960,14.0,8.5,,2004.0,0.0,,180.0,170.0,19.9,29.1,,,,,,,,,,,
2018-11-15T00:00:00,44.0,GHCND:USW00094960,30.0,11.4,,334.0,0.02,,310.0,170.0,18.1,28.0,,,,,,,,,,,
2018-11-16T00:00:00,34.0,GHCND:USW00094960,26.0,9.8,,15.0,0.0,,310.0,290.0,19.9,25.9,,,,,,,,,,,
2018-11-17T00:00:00,28.0,GHCND:USW00094960,12.0,8.1,,203.0,0.0,,360.0,10.0,16.1,21.0,,,,,,,,,,,
2018-11-18T00:00:00,28.0,GHCND:USW00094960,8.0,7.2,,1301.0,0.0,,190.0,180.0,17.0,21.9,,,,,,,,,,,
2018-11-19T00:00:00,27.0,GHCND:USW00094960,19.0,7.8,,1028.0,0.0,,360.0,330.0,15.0,19.0,,,,,,,,,,,
2018-11-20T00:00:00,33.0,GHCND:USW00094960,13.0,7.2,,1020.0,0.0,,190.0,220.0,17.0,27.1,,,,,,,,,,,
2018-11-21T00:00:00,31.0,GHCND:USW00094960,22.0,8.1,,1840.0,0.0,,120.0,70.0,12.1,17.0,,,,,,,,,,,
2018-11-22T00:00:00,36.0,GHCND:USW00094960,26.0,11.4,,1109.0,0.0,,150.0,130.0,19.9,27.1,,,,,,,,,,,
2018-11-23T00:00:00,49.0,GHCND:USW00094960,36.0,9.4,,1226.0,0.18,,170.0,170.0,21.0,29.1,,,,,,,,,,,
2018-11-24T00:00:00,39.0,GHCND:USW00094960,29.0,10.3,,2340.0,0.06,,340.0,350.0,18.1,25.9,,,,,,,,,,,
2018-11-25T00:00:00,29.0,GHCND:USW00094960,16.0,11.0,,1416.0,0.0,,340.0,350.0,17.0,23.0,,,,,,,,,,,
2018-11-26T00:00:00,24.0,GHCND:USW00094960,13.0,11.4,,1426.0,0.0,,300.0,290.0,18.1,23.0,,,,,,,,,,,
2018-11-27T00:00:00,25.0,GHCND:USW00094960,12.0,8.7,,926.0,0.0,,310.0,290.0,16.1,21.9,,,,,,,,,,,
2018-11-28T00:00:00,27.0,GHCND:USW00094960,12.0,6.7,,1852.0,0.03,,150.0,130.0,15.0,21.9,,,,,,,,,,,
2018-11-29T00:00:00,31.0,GHCND:USW00094960,25.0,6.5,,1203.0,0.06,,160.0,170.0,13.0,16.1,,,,,,,,,,,
2018-11-30T00:00:00,31.0,GHCND:USW00094960,29.0,4.9,,1351.0,0.0,,170.0,170.0,10.1,14.1,,,,,,,,,,,
2018-12-01T00:00:00,33.0,GHCND:USW00094960,27.0,14.1,,2019.0,0.03,,20.0,60.0,23.0,36.9,,,1.0,,,,,,,,
2018-12-02T00:00:00,34.0,GHCND:USW00094960,28.0,16.3,,647.0,0.0,,30.0,10.0,25.1,40.0,,,1.0,,,,,,,,
2018-12-03T00:00:00,28.0,GHCND:USW00094960,23.0,6.5,,11.0,0.0,,10.0,360.0,15.0,21.9,,,1.0,,,,,,,,
2018-12-04T00:00:00,24.0,GHCND:USW00094960,21.0,6.5,,1411.0,0.0,,220.0,230.0,13.0,16.1,,,1.0,,,,,,,,
2018-12-05T00:00:00,28.0,GHCND:USW00094960,19.0,8.7,,2002.0,,,330.0,340.0,21.0,25.9,,,1.0,,,,,1.0,,,
2018-12-06T00:00:00,20.0,GHCND:USW00094960,3.0,8.5,,853.0,0.0,,290.0,320.0,14.1,19.0,,,,,,,,,,,
2018-12-07T00:00:00,25.0,GHCND:USW00094960,4.0,4.0,,1023.0,0.0,,210.0,210.0,12.1,14.1,,,1.0,,,,,1.0,,,
2018-12-08T00:00:00,27.0,GHCND:USW00094960,5.0,5.6,,1105.0,0.0,,180.0,170.0,13.0,17.0,,,1.0,,,,,1.0,,,
2018-12-09T00:00:00,29.0,GHCND:USW00094960,7.0,4.9,,336.0,0.0,,170.0,170.0,12.1,15.0,,,1.0,,,,,1.0,,,
2018-12-10T00:00:00,24.0,GHCND:USW00094960,10.0,6.3,,1257.0,0.0,,180.0,180.0,15.0,21.9,,,1.0,,,,,1.0,,,
2018-12-11T00:00:00,29.0,GHCND:USW00094960,7.0,3.1,,2038.0,0.0,,90.0,80.0,14.1,21.0,,,1.0,,,,,1.0,,,
2018-12-12T00:00:00,29.0,GHCND:USW00094960,23.0,4.9,,2346.0,0.0,,180.0,190.0,10.1,14.1,,,1.0,,,,,1.0,,,
2018-12-13T00:00:00,32.0,GHCND:USW00094960,24.0,4.9,,1647.0,0.0,,150.0,270.0,12.1,14.1,,,1.0,,,,,1.0,,,
2018-12-14T00:00:00,38.0,GHCND:USW00094960,19.0,5.4,,1017.0,0.0,,220.0,220.0,10.1,15.0,,,1.0,,,,,,,,
2018-12-15T00:00:00,45.0,GHCND:USW00094960,17.0,6.7,,2136.0,0.0,,180.0,200.0,15.0,21.0,,,1.0,,,,,,,,
2018-12-16T00:00:00,45.0,GHCND:USW00094960,29.0,8.5,,1131.0,0.0,,300.0,300.0,14.1,19.9,,,,,,,,,,,
2018-12-17T00:00:00,36.0,GHCND:USW00094960,20.0,4.7,,17.0,0.0,,310.0,310.0,8.9,14.1,,,,,,,,,,,
2018-12-18T00:00:00,43.0,GHCND:USW00094960,29.0,7.2,,945.0,0.0,,220.0,190.0,15.0,21.9,,,,,,,,,,,
2018-12-19T00:00:00,41.0,GHCND:USW00094960,30.0,5.4,,837.0,0.0,,150.0,160.0,12.1,15.0,,,1.0,,,,,1.0,,,
2018-12-20T00:00:00,36.0,GHCND:USW00094960,27.0,11.9,,1113.0,0.0,,330.0,350.0,21.0,31.1,,,1.0,,,,,,,,
2018-12-21T00:00:00,27.0,GHCND:USW00094960,22.0,6.0,,52.0,0.0,,360.0,340.0,14.1,23.0,,,,,,,,,,,
2018-12-22T00:00:00,32.0,GHCND:USW00094960,25.0,5.6,,308.0,0.01,,130.0,120.0,13.0,19.0,,,1.0,,,,,,,,
2018-12-23T00:00:00,31.0,GHCND:USW00094960,16.0,9.6,,959.0,0.0,,280.0,270.0,18.1,25.1,,,1.0,,,,,,,,
2018-12-24T00:00:00,26.0,GHCND:USW00094960,9.0,2.7,,2017.0,0.0,,100.0,110.0,8.1,11.0,,,,,,,,,,,
2018-12-25T00:00:00,28.0,GHCND:USW00094960,17.0,2.0,,33.0,0.0,,10.0,90.0,6.0,8.9,,,,,,,,,,,
2018-12-26T00:00:00,33.0,GHCND:USW00094960,16.0,6.5,,2343.0,,,110.0,120.0,15.0,23.9,,,1.0,,,,,,,,
2018-12-27T00:00:00,37.0,GHCND:USW00094960,33.0,8.3,,1732.0,0.72,,20.0,10.0,23.0,32.0,,,1.0,,,,,,,,
2018-12-28T00:00:00,33.0,GHCND:USW00094960,10.0,13.6,,921.0,,,340.0,340.0,23.0,32.0,,,1.0,,,,,,,,
2018-12-29T00:00:00,16.0,GHCND:USW00094960,9.0,8.7,,2130.0,0.0,,170.0,170.0,17.0,23.9,,,,,,,,,,,
