date,PGTM,station,PRCP,SNOW,SNWD,TMAX,TMIN,WT08,WT01,WT16,WT18,WT03,TSUN,WT02,WT05,AWND,FMTM,WDF2,WSF2,WT13,TAVG,WDF5,WSF5,WT07
2005-10-12T00:00:00,,GHCND:USW00013743,0.02,0.0,0.0,66.0,56.0,,1.0,1.0,,,,,,12.1,1814.0,30.0,19.9,1.0,,20.0,23.9,
2005-10-13T00:00:00,,GHCND:USW00013743,0.14,0.0,0.0,62.0,55.0,,1.0,1.0,,,,,,13.0,1452.0,360.0,17.9,1.0,,10.0,21.9,
2005-10-14T00:00:00,,GHCND:USW00013743,0.01,0.0,0.0,69.0,60.0,,,1.0,,,,,,13.9,1411.0,350.0,21.9,,,340.0,28.0,
2005-10-15T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,80.0,57.0,,,,,,,,,11.0,1642.0,330.0,21.0,,,310.0,28.0,
2005-10-16T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,68.0,53.0,,,,,,,,,13.4,1156.0,320.0,28.0,,,310.0,36.9,
2005-10-17T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,69.0,51.0,,,,,,,,,9.2,1001.0,330.0,23.0,,,330.0,30.0,
2005-10-18T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,79.0,51.0,,,,,,,,,8.5,1321.0,280.0,21.0,,,310.0,25.9,
2005-10-19T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,76.0,51.0,,,,,,,,,8.1,1503.0,220.0,17.9,,,240.0,23.9,
2005-10-20T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,64.0,55.0,,,1.0,,,,,,9.4,805.0,40.0,17.0,,,60.0,19.9,
2005-10-21T00:00:00,,GHCND:USW00013743,0.04,0.0,0.0,56.0,51.0,,1.0,1.0,,,,,,8.3,1136.0,60.0,15.0,1.0,,70.0,17.0,
2005-10-22T00:00:00,,GHCND:USW00013743,0.61,0.0,0.0,57.0,51.0,,1.0,1.0,,1.0,,,,7.4,2325.0,290.0,16.1,1.0,,280.0,21.0,
2005-10-23T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,63.0,48.0,,,,,,,,,8.3,1044.0,280.0,16.1,,,330.0,23.0,
2005-10-24T00:00:00,,GHCND:USW00013743,0.57,0.0,0.0,59.0,47.0,,1.0,1.0,,,,,,14.1,1533.0,60.0,25.9,1.0,,50.0,31.1,
2005-10-25T00:00:00,,GHCND:USW00013743,0.59,0.0,0.0,48.0,42.0,,1.0,1.0,,,,,,13.9,754.0,340.0,21.9,1.0,,10.0,29.1,
2005-10-26T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,58.0,43.0,,,,,,,,,11.4,1435.0,310.0,23.0,,,340.0,29.1,
2005-10-27T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,57.0,42.0,,,,,,,,,6.9,1515.0,330.0,17.9,,,330.0,19.9,
2005-10-28T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,54.0,40.0,,,,,,,,,6.9,1448.0,360.0,15.0,,,10.0,17.9,
2005-10-29T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,53.0,40.0,,,,,,,,,8.5,1216.0,320.0,21.0,,,330.0,25.1,
2005-10-30T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,67.0,42.0,,,,,,,,,6.5,1054.0,320.0,17.0,,,310.0,21.0,
2005-10-31T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,71.0,41.0,,,,,,,,,3.6,1327.0,190.0,8.9,,,180.0,10.1,
2005-11-01T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,69.0,49.0,,,,,,,,,10.3,2335.0,320.0,17.0,,,310.0,23.0,
2005-11-02T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,62.0,46.0,,,1.0,,,,,,7.8,1301.0,320.0,19.9,,,340.0,23.9,
2005-11-03T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,67.0,41.0,,1.0,,,,,,,8.7,1528.0,210.0,17.0,1.0,,200.0,21.9,
2005-11-04T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,68.0,47.0,,,,,,,,,7.2,1524.0,180.0,13.0,,,160.0,14.1,
2005-11-05T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,75.0,50.0,1.0,1.0,,,,,,,3.1,1730.0,190.0,10.1,1.0,,190.0,10.1,
2005-11-06T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,77.0,54.0,1.0,1.0,,,,,,,9.8,1317.0,220.0,28.0,1.0,,210.0,32.0,
2005-11-07T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,65.0,47.0,,,,,,,,,9.4,133.0,320.0,19.9,,,330.0,25.9,
2005-11-08T00:00:00,,GHCND:USW00013743,0.05,0.0,0.0,65.0,45.0,,1.0,1.0,,,,,,4.5,1306.0,190.0,12.1,1.0,,190.0,13.0,
2005-11-09T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,69.0,51.0,1.0,1.0,1.0,,,,,,7.6,2011.0,210.0,17.0,1.0,,220.0,21.0,
2005-11-10T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,69.0,42.0,,,1.0,,,,,,16.1,820.0,320.0,31.1,,,330.0,44.1,
2005-11-11T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,54.0,38.0,,,,,,,,,7.4,1544.0,330.0,17.0,,,330.0,21.0,
2005-11-12T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,60.0,36.0,,,,,,,,,6.3,2252.0,190.0,13.0,,,190.0,15.0,
2005-11-13T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,68.0,44.0,,,,,,,,,10.3,1539.0,210.0,17.9,,,210.0,21.9,
2005-11-14T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,66.0,53.0,,,1.0,,,,,,6.0,1042.0,350.0,16.1,,,340.0,17.9,
2005-11-15T00:00:00,,GHCND:USW00013743,0.01,0.0,0.0,69.0,53.0,1.0,1.0,1.0,,,,,,7.4,2338.0,200.0,17.0,1.0,,190.0,23.9,
2005-11-16T00:00:00,,GHCND:USW00013743,0.48,0.0,0.0,75.0,45.0,,1.0,1.0,,,,,,15.7,1303.0,200.0,25.9,1.0,,200.0,32.0,
2005-11-17T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,45.0,31.0,,,,,,,,,12.8,1849.0,340.0,21.9,,,330.0,28.0,
2005-11-18T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,42.0,28.0,,,,,,,,,8.3,852.0,330.0,19.9,,,330.0,21.9,
2005-11-19T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,50.0,29.0,,,,,,,,,5.4,1449.0,190.0,13.0,,,190.0,15.0,
2005-11-20T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,58.0,35.0,,,,,,,,,4.7,1654.0,220.0,8.9,,,220.0,10.1,
2005-11-21T00:00:00,,GHCND:USW00013743,0.63,0.0,0.0,50.0,44.0,,1.0,1.0,,,,,,6.0,2336.0,20.0,19.9,1.0,,10.0,23.0,
2005-11-22T00:00:00,,GHCND:USW00013743,0.18,0.0,0.0,50.0,38.0,,1.0,1.0,,,,,,18.1,1608.0,300.0,30.0,1.0,,330.0,36.9,
2005-11-23T00:00:00,,GHCND:USW00013743,0.04,0.0,0.0,41.0,31.0,,1.0,,1.0,,,,,13.6,250.0,300.0,30.0,1.0,,300.0,36.9,
2005-11-24T00:00:00,,GHCND:USW00013743,0.01,0.0,0.0,51.0,25.0,,,1.0,,,,,,13.9,2005.0,330.0,42.9,,,330.0,49.0,
2005-11-25T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,36.0,22.0,,,,,,,,,8.5,303.0,330.0,21.0,,,330.0,25.9,
2005-11-26T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,46.0,27.0,,,,,,,,,6.3,1050.0,200.0,16.1,,,230.0,19.9,
2005-11-27T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,53.0,34.0,,,1.0,,,,,,3.8,2114.0,50.0,8.9,,,230.0,12.1,
2005-11-28T00:00:00,,GHCND:USW00013743,0.04,0.0,0.0,69.0,47.0,,1.0,1.0,,,,,,8.7,2333.0,170.0,19.9,1.0,,160.0,25.1,
2005-11-29T00:00:00,,GHCND:USW00013743,0.48,0.0,0.0,68.0,53.0,,1.0,1.0,,,,,,17.9,1843.0,180.0,30.0,1.0,,180.0,38.9,
2005-11-30T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,54.0,37.0,,,,,,,,,12.8,2049.0,350.0,21.0,,,340.0,25.9,
2005-12-01T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,45.0,33.0,,,1.0,,,,,,8.5,1930.0,270.0,16.1,,,320.0,17.0,
2005-12-02T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,42.0,29.0,,,,,,,,,13.0,1528.0,310.0,25.1,,,310.0,36.9,
2005-12-03T00:00:00,,GHCND:USW00013743,0.03,0.1,0.0,38.0,26.0,,,1.0,1.0,,,,,8.5,23.0,300.0,17.0,,,300.0,21.9,
2005-12-04T00:00:00,,GHCND:USW00013743,0.21,0.0,0.0,51.0,35.0,,1.0,1.0,,,,,,11.4,1632.0,350.0,21.9,1.0,,330.0,30.0,
2005-12-05T00:00:00,,GHCND:USW00013743,0.15,1.4,0.0,40.0,30.0,,1.0,,1.0,,,,,10.3,202.0,360.0,17.0,1.0,,10.0,21.9,
2005-12-06T00:00:00,,GHCND:USW00013743,0.02,1.5,3.0,37.0,29.0,,1.0,,1.0,,,,,8.7,1052.0,330.0,21.9,1.0,,320.0,25.1,
2005-12-07T00:00:00,,GHCND:USW00013743,0.0,0.0,1.0,37.0,26.0,,,,,,,,,11.4,1312.0,310.0,21.9,,,300.0,25.9,
2005-12-08T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,33.0,23.0,,,,1.0,,,,,7.2,110.0,360.0,15.0,,,330.0,17.0,
2005-12-09T00:00:00,,GHCND:USW00013743,0.55,1.6,1.0,39.0,27.0,,1.0,1.0,1.0,,,,,11.2,1301.0,320.0,25.1,1.0,,310.0,33.1,
2005-12-10T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,40.0,23.0,,,,,,,,,8.3,1259.0,190.0,17.0,,,190.0,19.9,
2005-12-11T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,48.0,27.0,,,1.0,,,,,,6.9,1416.0,290.0,17.9,,,320.0,21.9,
2005-12-12T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,40.0,28.0,,,,,,,,,10.7,1836.0,10.0,17.9,,,340.0,23.0,
2005-12-13T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,32.0,22.0,,,,,,,,,11.6,832.0,10.0,19.9,,,10.0,23.0,
2005-12-14T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,26.0,19.0,,,,,,,,,6.9,37.0,10.0,13.0,,,40.0,14.1,
2005-12-15T00:00:00,,GHCND:USW00013743,0.93,0.2,0.0,44.0,26.0,,1.0,1.0,1.0,,,,,8.1,1648.0,80.0,13.0,1.0,,70.0,17.0,
2005-12-16T00:00:00,,GHCND:USW00013743,0.3,0.0,0.0,48.0,35.0,,1.0,1.0,,,,,,9.8,1054.0,300.0,17.9,1.0,,330.0,23.9,
2005-12-17T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,46.0,31.0,,,,,,,,,4.7,44.0,330.0,14.1,,,330.0,17.0,
2005-12-18T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,46.0,32.0,,,,,,,,,3.8,1618.0,360.0,10.1,,,360.0,12.1,
2005-12-19T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,41.0,25.0,,,,,,,,,8.5,1209.0,320.0,25.9,,,320.0,30.0,
2005-12-20T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,39.0,24.0,,,,,,,,,8.7,1347.0,320.0,17.0,,,290.0,23.0,
2005-12-21T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,38.0,25.0,,,,,,,,,7.8,2139.0,310.0,16.1,,,310.0,23.0,
2005-12-22T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,41.0,27.0,,,,,,,,,6.7,1345.0,190.0,14.1,,,190.0,16.1,
2005-12-23T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,52.0,26.0,,,,,,,,,6.7,2043.0,190.0,15.0,,,190.0,15.0,
2005-12-24T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,58.0,33.0,,,,,,,,,2.7,1138.0,170.0,8.9,,,180.0,8.9,
2005-12-25T00:00:00,,GHCND:USW00013743,0.77,0.0,0.0,44.0,30.0,,1.0,1.0,,,,,,3.6,1517.0,310.0,23.0,1.0,,310.0,33.1,
2005-12-26T00:00:00,,GHCND:USW00013743,0.03,0.0,0.0,48.0,38.0,,1.0,1.0,,,,,,11.9,2324.0,320.0,28.0,1.0,,310.0,36.0,
2005-12-27T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,47.0,36.0,,,,,,,,,8.9,1028.0,330.0,21.0,,,320.0,30.0,
2005-12-28T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,52.0,33.0,,,,,,,,,4.0,2019.0,250.0,10.1,,,240.0,13.0,
2005-12-29T00:00:00,,GHCND:USW00013743,0.34,0.0,0.0,51.0,43.0,,1.0,1.0,,,,1.0,,8.3,1852.0,300.0,21.0,1.0,,300.0,29.1,
2005-12-30T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,48.0,38.0,,,,,,,,,8.5,1110.0,310.0,21.9,,,310.0,29.1,
2006-10-01T00:00:00,1535.0,GHCND:USW00013743,0.2,0.0,0.0,73.0,56.0,,1.0,1.0,,,,,,5.4,1537.0,270.0,15.0,1.0,,270.0,19.9,
2006-10-02T00:00:00,1303.0,GHCND:USW00013743,0.0,0.0,0.0,75.0,51.0,,,,,,,,,5.1,1501.0,270.0,14.1,,,300.0,19.9,
2006-10-03T00:00:00,1444.0,GHCND:USW00013743,0.0,0.0,0.0,80.0,60.0,,,1.0,,,,,,5.8,1445.0,170.0,15.0,,,170.0,17.9,
2006-10-04T00:00:00,1558.0,GHCND:USW00013743,0.0,0.0,0.0,82.0,63.0,1.0,1.0,,,,,,,6.7,1559.0,180.0,15.0,,,180.0,17.9,
2006-10-05T00:00:00,1039.0,GHCND:USW00013743,0.73,0.0,0.0,75.0,57.0,,1.0,1.0,,,,,,8.3,610.0,20.0,17.9,1.0,,20.0,25.1,
2006-10-06T00:00:00,2341.0,GHCND:USW00013743,1.31,0.0,0.0,57.0,52.0,,1.0,1.0,,,,,,18.3,2342.0,20.0,25.9,1.0,,30.0,33.1,
2006-10-07T00:00:00,345.0,GHCND:USW00013743,0.01,0.0,0.0,58.0,49.0,,,1.0,,,,,,15.9,400.0,40.0,25.1,,,30.0,33.1,
2006-10-08T00:00:00,1002.0,GHCND:USW00013743,0.0,0.0,0.0,71.0,53.0,,,,,,,,,4.7,913.0,50.0,13.0,,,50.0,14.1,
2006-10-09T00:00:00,1845.0,GHCND:USW00013743,0.0,0.0,0.0,77.0,52.0,,1.0,,,,,,,2.7,1845.0,180.0,6.9,1.0,,180.0,6.9,
2006-10-10T00:00:00,1811.0,GHCND:USW00013743,0.0,0.0,0.0,80.0,56.0,,1.0,,,,,,,2.0,1822.0,130.0,8.1,1.0,,120.0,8.9,
2006-10-11T00:00:00,2355.0,GHCND:USW00013743,0.0,0.0,0.0,68.0,59.0,1.0,1.0,,,,,,,5.1,2355.0,200.0,12.1,1.0,,210.0,15.0,
2006-10-12T00:00:00,1653.0,GHCND:USW00013743,0.23,0.0,0.0,73.0,42.0,,1.0,1.0,,1.0,,,,11.4,1654.0,320.0,28.0,1.0,,320.0,36.9,
2006-10-13T00:00:00,1330.0,GHCND:USW00013743,0.0,0.0,0.0,56.0,39.0,,,,,,,,,6.0,1636.0,210.0,17.9,,,190.0,21.9,
2006-10-14T00:00:00,1605.0,GHCND:USW00013743,0.0,0.0,0.0,62.0,38.0,,,,,,,,,7.8,1249.0,240.0,21.0,,,310.0,25.1,
2006-10-15T00:00:00,1213.0,GHCND:USW00013743,0.0,0.0,0.0,62.0,38.0,,,,,,,,,4.3,1431.0,260.0,13.0,,,250.0,19.9,
2006-10-16T00:00:00,1310.0,GHCND:USW00013743,0.0,0.0,0.0,64.0,41.0,,,1.0,,,,,,4.7,1308.0,190.0,13.0,,,210.0,16.1,
2006-10-17T00:00:00,1223.0,GHCND:USW00013743,0.55,0.0,0.0,64.0,55.0,,1.0,1.0,,,,,,9.2,1155.0,170.0,17.9,1.0,,170.0,23.9,
2006-10-18T00:00:00,1545.0,GHCND:USW00013743,0.0,0.0,0.0,74.0,61.0,,1.0,1.0,,,,,,4.0,1620.0,180.0,8.9,1.0,,180.0,12.1,
2006-10-19T00:00:00,1558.0,GHCND:USW00013743,0.02,0.0,0.0,68.0,61.0,1.0,1.0,1.0,,,,,,4.9,1511.0,180.0,13.0,1.0,,200.0,16.1,
2006-10-20T00:00:00,1205.0,GHCND:USW00013743,0.22,0.0,0.0,70.0,49.0,,1.0,1.0,,,,,,11.0,1206.0,290.0,33.1,1.0,,290.0,47.0,
2006-10-21T00:00:00,949.0,GHCND:USW00013743,0.0,0.0,0.0,62.0,45.0,,,,,,,,,6.0,1518.0,340.0,14.1,,,320.0,17.9,
2006-10-22T00:00:00,1450.0,GHCND:USW00013743,0.0,0.0,0.0,62.0,44.0,,,1.0,,,,,,9.2,1451.0,200.0,21.0,,,200.0,25.1,
2006-10-23T00:00:00,53.0,GHCND:USW00013743,0.0,0.0,0.0,55.0,41.0,,,,,,,,,13.2,1406.0,290.0,21.9,,,320.0,30.0,
2006-10-24T00:00:00,1335.0,GHCND:USW00013743,0.0,0.0,0.0,51.0,40.0,,,,,,,,,14.3,1336.0,310.0,25.1,,,310.0,34.9,
2006-10-25T00:00:00,1252.0,GHCND:USW00013743,0.0,0.0,0.0,55.0,39.0,,,,,,,,,11.4,1506.0,330.0,23.9,,,330.0,36.0,
2006-10-26T00:00:00,1015.0,GHCND:USW00013743,0.0,0.0,0.0,54.0,40.0,,,,,,,,,8.1,1015.0,340.0,17.9,,,330.0,21.9,
2006-10-27T00:00:00,2248.0,GHCND:USW00013743,0.75,0.0,0.0,56.0,47.0,,1.0,1.0,,,,,,5.6,2335.0,220.0,14.1,1.0,,150.0,17.9,
2006-10-28T00:00:00,1754.0,GHCND:USW00013743,1.04,0.0,0.0,64.0,45.0,,1.0,1.0,,,,,,13.9,1754.0,290.0,36.9,1.0,,290.0,48.1,
2006-10-29T00:00:00,1025.0,GHCND:USW00013743,0.0,0.0,0.0,62.0,40.0,,,,,,,,,9.6,1509.0,290.0,23.0,,,250.0,32.0,
2006-10-30T00:00:00,1408.0,GHCND:USW00013743,0.0,0.0,0.0,68.0,39.0,,,,,,,,,4.9,1409.0,170.0,13.0,,,170.0,15.0,
2006-10-31T00:00:00,1157.0,GHCND:USW00013743,0.0,0.0,0.0,73.0,48.0,,,,,,,,,6.5,1346.0,180.0,15.0,,,230.0,17.9,
2006-11-01T00:00:00,811.0,GHCND:USW00013743,0.0,0.0,0.0,71.0,53.0,,,1.0,,,,,,6.0,2359.0,180.0,12.1,,,170.0,15.0,
2006-11-02T00:00:00,2334.0,GHCND:USW00013743,0.38,0.0,0.0,60.0,41.0,,1.0,1.0,,,,,,13.9,2335.0,320.0,28.0,1.0,,330.0,38.0,
2006-11-03T00:00:00,432.0,GHCND:USW00013743,0.0,0.0,0.0,46.0,34.0,,,,,,,,,13.4,156.0,320.0,21.9,,,300.0,29.1,
2006-11-04T00:00:00,922.0,GHCND:USW00013743,0.0,0.0,0.0,46.0,29.0,,,,,,,,,4.0,939.0,330.0,13.0,,,330.0,16.1,
2006-11-05T00:00:00,738.0,GHCND:USW00013743,0.0,0.0,0.0,51.0,34.0,,,,,,,,,2.9,1215.0,160.0,8.9,,,110.0,13.0,
2006-11-06T00:00:00,1801.0,GHCND:USW00013743,0.0,0.0,0.0,54.0,40.0,,,,,,,,,1.6,1811.0,100.0,8.9,,,110.0,12.1,
2006-11-07T00:00:00,2123.0,GHCND:USW00013743,0.27,0.0,0.0,56.0,38.0,1.0,1.0,1.0,,,,1.0,,4.7,2219.0,40.0,8.9,,,50.0,12.1,
2006-11-08T00:00:00,1858.0,GHCND:USW00013743,1.48,0.0,0.0,63.0,54.0,,1.0,1.0,,,,,,9.4,1859.0,330.0,16.1,1.0,,330.0,19.9,
2006-11-09T00:00:00,,GHCND:USW00013743,0.0,0.0,0.0,70.0,53.0,,,,,,,,,8.5,9999.0,,,,,,,
2006-11-10T00:00:00,1825.0,GHCND:USW00013743,0.0,0.0,0.0,74.0,48.0,,1.0,,,,,,,4.7,1825.0,120.0,10.1,1.0,,130.0,13.0,
2006-11-11T00:00:00,2258.0,GHCND:USW00013743,0.0,0.0,0.0,72.0,53.0,1.0,1.0,,,,,,,7.6,2255.0,320.0,15.0,1.0,,330.0,17.0,
2006-11-12T00:00:00,1600.0,GHCND:USW00013743,1.11,0.0,0.0,65.0,46.0,,1.0,1.0,,,,,,19.7,1610.0,340.0,29.1,1.0,,320.0,36.9,
2006-11-13T00:00:00,2354.0,GHCND:USW00013743,0.03,0.0,0.0,55.0,47.0,,1.0,1.0,,,,,,13.2,3.0,330.0,28.0,1.0,,330.0,33.1,
2006-11-14T00:00:00,1221.0,GHCND:USW00013743,0.0,0.0,0.0,65.0,52.0,,,,,,,,,4.7,1728.0,90.0,12.1,,,60.0,17.0,
2006-11-15T00:00:00,928.0,GHCND:USW00013743,0.0,0.0,0.0,59.0,49.0,1.0,1.0,1.0,,,,,,2.7,929.0,50.0,10.1,1.0,,50.0,12.1,
2006-11-16T00:00:00,1228.0,GHCND:USW00013743,1.01,0.0,0.0,69.0,56.0,,1.0,1.0,,1.0,,,,13.4,1229.0,150.0,36.0,1.0,,170.0,49.0,
2006-11-17T00:00:00,1419.0,GHCND:USW00013743,0.0,0.0,0.0,60.0,43.0,,,,,,,,,11.0,1411.0,330.0,21.9,,,310.0,28.0,
2006-11-18T00:00:00,929.0,GHCND:USW00013743,0.0,0.0,0.0,51.0,38.0,,,,,,,,,8.5,927.0,330.0,15.0,,,340.0,17.9,
2006-11-19T00:00:00,1702.0,GHCND:USW00013743,0.0,0.0,0.0,50.0,39.0,,,1.0,,,,,,8.1,1704.0,330.0,14.1,,,320.0,17.9,
2006-11-20T00:00:00,1500.0,GHCND:USW00013743,0.0,0.0,0.0,46.0,36.0,,,,,,,,,11.0,1501.0,340.0,17.0,,,350.0,21.9,
2006-11-21T00:00:00,1145.0,GHCND:USW00013743,0.0,0.0,0.0,47.0,36.0,,,,,,,,,12.8,1750.0,20.0,21.0,,,20.0,28.0,
2006-11-22T00:00:00,738.0,GHCND:USW00013743,0.81,0.0,0.0,44.0,39.0,,1.0,1.0,,,,,,18.1,1818.0,20.0,25.1,1.0,,20.0,38.0,
2006-11-23T00:00:00,100.0,GHCND:USW00013743,0.07,0.0,0.0,49.0,40.0,,1.0,1.0,,,,,,14.8,319.0,10.0,21.0,1.0,,360.0,25.1,
2006-11-24T00:00:00,1033.0,GHCND:USW00013743,0.0,0.0,0.0,63.0,40.0,,,,,,,,,8.1,1332.0,350.0,16.1,,,320.0,19.9,
2006-11-25T00:00:00,1745.0,GHCND:USW00013743,0.0,0.0,0.0,59.0,34.0,,,,,,,,,2.2,1746.0,120.0,8.9,,,120.0,10.1,
2006-11-26T00:00:00,1415.0,GHCND:USW00013743,0.0,0.0,0.0,59.0,39.0,,1.0,,,,,,,3.1,1500.0,170.0,8.9,1.0,,160.0,10.1,
2006-11-27T00:00:00,914.0,GHCND:USW00013743,0.0,0.0,0.0,56.0,40.0,,1.0,,,,,,,2.9,1049.0,180.0,8.9,1.0,,170.0,12.1,
2006-11-28T00:00:00,1724.0,GHCND:USW00013743,0.0,0.0,0.0,61.0,42.0,1.0,1.0,,,,,,,0.9,1725.0,170.0,8.1,1.0,,170.0,8.9,
2006-11-29T00:00:00,1724.0,GHCND:USW00013743,0.0,0.0,0.0,62.0,47.0,1.0,1.0,,,,,1.0,,4.0,1653.0,50.0,10.1,1.0,,50.0,10.1,
2006-11-30T00:00:00,1206.0,GHCND:USW00013743,0.0,0.0,0.0,70.0,50.0,,1.0,1.0,,,,1.0,,8.5,1206.0,210.0,23.9,1.0,,220.0,32.0,
2006-12-01T00:00:00,1500.0,GHCND:USW00013743,0.06,0.0,0.0,75.0,46.0,,1.0,1.0,,,,,,16.8,1500.0,190.0,36.9,1.0,,200.0,48.1,
2006-12-02T00:00:00,6.0,GHCND:USW00013743,0.0,0.0,0.0,49.0,39.0,,,,,,,,,11.2,11.0,320.0,25.9,,,320.0,36.9,
2006-12-03T00:00:00,30.0,GHCND:USW00013743,0.0,0.0,0.0,44.0,34.0,,,,,,,,,3.6,35.0,10.0,12.1,,,20.0,15.0,
2006-12-04T00:00:00,924.0,GHCND:USW00013743,0.0,0.0,0.0,41.0,29.0,,,1.0,,,,,,11.9,924.0,320.0,28.0,,,320.0,34.9,
2006-12-05T00:00:00,1057.0,GHCND:USW00013743,0.0,0.0,0.0,42.0,28.0,,,,,,,,,5.8,1204.0,300.0,15.0,,,270.0,21.0,
2006-12-06T00:00:00,1322.0,GHCND:USW00013743,0.0,0.0,0.0,51.0,29.0,,,,,,,,,10.5,1323.0,210.0,25.1,,,210.0,31.1,
2006-12-07T00:00:00,2148.0,GHCND:USW00013743,0.0,0.0,0.0,56.0,25.0,,,,1.0,,,,,13.9,2309.0,320.0,31.1,,,310.0,40.0,
2006-12-08T00:00:00,41.0,GHCND:USW00013743,0.0,0.0,0.0,35.0,23.0,,,,,,,,,12.5,1341.0,320.0,25.1,,,310.0,34.9,
2006-12-09T00:00:00,1037.0,GHCND:USW00013743,0.0,0.0,0.0,41.0,19.0,,,,,,,,,6.0,1406.0,170.0,12.1,,,220.0,15.0,
2006-12-10T00:00:00,1453.0,GHCND:USW00013743,0.0,0.0,0.0,54.0,28.0,,,,,,,,,5.4,1453.0,180.0,13.0,,,180.0,15.0,
2006-12-11T00:00:00,1218.0,GHCND:USW00013743,0.0,0.0,0.0,63.0,33.0,,,,,,,,,2.5,1223.0,340.0,13.0,,,350.0,16.1,
2006-12-12T00:00:00,1013.0,GHCND:USW00013743,0.0,0.0,0.0,56.0,34.0,,,,,,,,,4.9,1633.0,100.0,13.0,,,30.0,33.1,
2006-12-13T00:00:00,1432.0,GHCND:USW00013743,0.09,0.0,0.0,54.0,44.0,,1.0,1.0,,,,1.0,,5.6,1432.0,170.0,12.1,,,170.0,13.0,
2006-12-14T00:00:00,1559.0,GHCND:USW00013743,0.0,0.0,0.0,59.0,40.0,,1.0,,,,,1.0,,5.1,1720.0,170.0,10.1,1.0,,190.0,12.1,
2006-12-15T00:00:00,2257.0,GHCND:USW00013743,0.0,0.0,0.0,59.0,39.0,1.0,1.0,,,,,,,6.7,2137.0,290.0,16.1,1.0,,300.0,21.9,
2006-12-16T00:00:00,57.0,GHCND:USW00013743,0.0,0.0,0.0,54.0,38.0,,,,,,,,,6.5,58.0,300.0,17.0,,,300.0,23.9,
2006-12-17T00:00:00,932.0,GHCND:USW00013743,0.0,0.0,0.0,61.0,36.0,,,,,,,,,5.1,2039.0,180.0,14.1,,,100.0,25.9,
2006-12-18T00:00:00,1937.0,GHCND:USW00013743,0.0,0.0,0.0,74.0,44.0,,,,,,,,,9.8,2113.0,340.0,21.9,,,330.0,25.9,
2006-12-19T00:00:00,1426.0,GHCND:USW00013743,0.0,0.0,0.0,52.0,36.0,,,,,,,,,9.4,1553.0,330.0,17.0,,,330.0,23.0,
